지점명,주소,위도,경도
온천장역DT,부산광역시 금정구 식물원로 13 (장전동),35.224006,129.08656
부산대정문,부산광역시 금정구 부산대학로64번길 12 (장전동),35.232107,129.084565
부산대역,"부산광역시 금정구 장전로12번길 64, 1~4층 (장전동)",35.230722,129.088165
부산대,"부산광역시 금정구 금정로68번길 2, 건우빌딩 (장전동)",35.2306157,129.0866474
금정이마트,부산광역시 금정구 중앙대로1841번길 24 (구서동),35.250184,129.090774
금정구서,부산광역시 금정구 금강로 441 (구서동),35.24699,129.0887563
용호동W스퀘어,"부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호 2012호",35.134025,129.113248
동명대DT,부산광역시 남구 신선로 423 (용당동),35.123153,129.099223
BIFC Mall,부산광역시 남구 문현금융로 40 (문현동) 부산국제금융센터,35.146436,129.065882
부산대연역,"부산광역시 남구 수영로 240-1, 1층 (대연동)",35.135032,129.093041
경성대,부산광역시 남구 수영로 312 (대연동),35.13742382,129.1009316
부산대연못골,부산광역시 남구 못골로 87 (대연동),35.1360684,129.0919586
부산역라마다,부산광역시 동구 중앙대로196번길 10 (초량동),35.114450,129.040309
부산역아스티,부산광역시 동구 중앙대로214번길 7-8 (초량동),35.116741,129.042101
부산역,부산광역시 동구 중앙대로 216 (초량동),35.11631935,129.0407837
범일동일타워,부산광역시 동구 조방로 14 (범일동),35.138915,129.063487
서면중앙대로R,부산광역시 부산진구 중앙대로 672 (부전동) 1층 2층,35.1530083,129.0596228
서면로R,부산광역시 부산진구 서면로 49-1 (부전동),35.155255,129.057651
서면NC,부산광역시 부산진구 동천로 92 (전포동) NC백화점 1층,35.157036,129.063029
양정역,부산광역시 부산진구 중앙대로 894 (양정동),35.1700743,129.06926269999997
동의대역,부산광역시 부산진구 가야대로 589 (가야제1동),35.155057,129.036202
부산개금역,부산광역시 부산진구 가야대로 462 (개금동),35.152899,129.0226067
서면전포역,부산광역시 부산진구 전포대로199번길 27 (전포동),35.154345,129.063631
부산서면중앙로,부산광역시 부산진구 중앙대로 701 (부전동),35.155521,129.058883
서면서전로,부산광역시 부산진구 서전로 19 (부전동),35.157995,129.061744
부산서면,부산광역시 부산진구 중앙대로692번길 46-10 (부전동),35.154098,129.061562
서면역,부산광역시 부산진구 서전로 1 (부전동),35.1579735,129.05999229999998
부전역,"부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설1,2층 (부전동)",35.16183,129.061933
서면센트럴스퀘어,부산광역시 부산진구 중앙대로666번길 50 (부전동),35.15151,129.061139
서면메디컬거리,"부산광역시 부산진구 가야대로 783-1, 1층 (부전동)",35.157961,129.05740949999995
서면중앙,부산광역시 부산진구 서면로68번길 1 (부전동),35.156863,129.058076
서면트레이더스,부산광역시 부산진구 시민공원로 31 (부암동),35.163918,129.052684
서면엠디엠타워,부산광역시 부산진구 중앙대로 639 (범천동),35.150017,129.058489
서면문화로,부산광역시 부산진구 서면문화로 10 (부전동),35.159056,129.057527
부산덕천역,부산광역시 북구 만덕대로 30 (덕천동),35.210787,129.008358
부산화명역,부산광역시 북구 금곡대로285번길 5 (화명동),35.233829,129.013106
화명강변DT,부산광역시 북구 금곡대로77 (덕천동),35.216972,129.004611
부산만덕DT,부산광역시 북구 만덕대로 323 (만덕동),35.213166,129.039764
사상주례DT,부산광역시 사상구 백양대로 520 (주례동),35.154847,128.996302
동서대DT,부산광역시 사상구 가야대로 338 (주례동),35.150863,129.010026
사상역,부산광역시 사상구 사상로 211 (괘법동),35.164003,128.983473
사상엄궁DT,부산광역시 사상구 낙동대로 744 (엄궁동),35.127533,128.969588
다대포비치,부산광역시 사하구 다대로 714 (다대동),35.049404,128.963569
부산하단,부산광역시 사하구 낙동대로 455 (하단동),35.1053448,128.9688718
다대포DT,부산광역시 사하구 다대로 493 (다대동),35.060973,128.975257
을숙도강변DT,부산광역시 사하구 하신번영로 381-6 (하단동),35.115260,128.959578
부산동아대,부산광역시 사하구 낙동대로550번길 14 (하단동) 1~3층,35.113113,128.964925
부산괴정역,부산광역시 사하구 사하로186번길 6 (괴정동),35.098451,128.994352
하단중앙,부산광역시 사하구 낙동남로 1411 (하단동),35.106522,128.966103
사하장림DT,부산광역시 사하구 을숙도대로 682 (장림동),35.0849337,128.9802207
부산교대역DT,부산광역시 연제구 중앙대로 1250 (거제동),35.1990004,129.0789319
연산시티타워,부산광역시 연제구 중앙대로 1125 (연산동),35.188225,129.080949
부산교대역,부산광역시 연제구 명륜로 3 (거제제1동) 한양프라자,35.1964682,129.08097929999997
부산연산역,부산광역시 연제구 반송로 20 (연산동),35.1869475,129.0833335
연산중앙로,부산광역시 연제구 중앙대로 1091 (연산동),35.185469,129.08067
부산교대,부산광역시 연제구 교대로 20-2 (거제동),35.195708,129.077505
연산트레이더스,부산광역시 연제구 좌수영로 241 연산동,35.1854506,129.1121467
부산시청,부산광역시 연제구 중앙천로 93 (연산동),35.18159,129.07841
영도대교,부산광역시 영도구 태종로 39 (대교동1가),35.094678,129.037184
부산광복로R,부산광역시 중구 광복중앙로 8-2 (광복동3가),35.100123,129.031422
자갈치역,부산광역시 중구 구덕로 54-1 (남포동5가),35.098378,129.029716
국제시장,부산광역시 중구 대청로 80 (대청동3가),35.102783,129.028601
부산중앙역,부산광역시 중구 중앙대로81번길 2 (중앙동4가),35.1050552,129.0359604
BIFF광장,부산광역시 중구 비프광장로 25 (남포동3가),35.0989623,129.02805280000007
남포동역,"부산광역시 중구 구덕로 4, 1~2층 (광복동1가)",35.098311,129.035151
기장역DT,부산광역시 기장군 기장읍 기장대로 527 ,35.2421513,129.2201170
동부산DT,부산광역시 기장군 기장읍 기장해안로 56 ,35.184073,129.210875
부산정관,부산광역시 기장군 정관읍 정관로 579 ,35.321336,129.176983
부산P.아울렛,부산광역시 기장군 정관로 1133 (175호),35.325248,129.236612
동부산테마파크,부산광역시 기장군 기장읍 동부산관광로 34 ,35.19392038207416,129.21399989693612
광안수변공원,부산광역시 수영구 민락수변로 29 (민락동),35.153261,129.124656
수영역,부산광역시 수영구 수영로 671 (광안동),35.165730,129.114642
금련산역,부산광역시 수영구 수영로464번길 6 (남천동),35.147170,129.110500
광안비치,부산광역시 수영구 광안로62번길 39 (광안동),35.153039,129.117808
수영망미DT,부산광역시 수영구 과정로 68 (망미동),35.177411,129.107428
광안리,부산광역시 수영구 광안해변로 247 (민락동),35.15502782,129.1208407
남천,부산광역시 수영구 남천바다로 38 (남천동),35.14830649,129.1141711
스타필드명지,부산광역시 강서구 명지국제6로 168 스타필드 명지 1층,35.0934683,128.9174322
명지강변DT,부산광역시 강서구 르노삼성대로 620 (명지동),35.1026237,128.9294804
명지국제신도시,부산광역시 강서구 명지국제5로 42 (명지동),35.0979416,128.9199180
명지오션시티,부산광역시 강서구 명지오션시티11로 66 (명지동),35.084043,128.903135
명지퍼스트월드,"부산광역시 강서구 명지국제7로 37 (명지동, 더샵 명지퍼스트월드 2단지)",35.097486176649014,128.90749034450783
동래역,부산광역시 동래구 충렬대로181번길 42 ,35.205640,129.080038
명륜역,부산광역시 동래구 동래로 25 ,35.212443,129.078378
사직구장,부산광역시 동래구 사직북로 4 (사직동),35.195954,129.061289
부산안락DT,부산광역시 동래구 충렬대로 446 (안락동),35.1958595,129.10695409999994
동래미남DT,부산광역시 동래구 충렬대로 101 (온천동),35.2072439,129.0719664
부산사직,부산광역시 동래구 사직북로 24 (사직동),35.198093,129.060473
부산온천장역,"부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층 (온천동)",35.221082,129.085506
부산동래,부산광역시 동래구 충렬대로 194 (명륜동),35.203031,129.080982
부산송도해수욕장,"부산광역시 서구 송도해변로 97(101,102,201) (암남동)",35.077315,129.017874
부민사거리,부산광역시 서구 구덕로 212 (부민동1가),35.103629,129.02022
부산동대신역,부산광역시 서구 구덕로322번길 7 (동대신동3가),35.112688,129.016686
동아대병원,부산광역시 서구 동대로 8 (동대신동3가),35.1195185,129.0172766
더해운대R,"부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트)",35.158371,129.153065
수영강변DT,부산광역시 해운대구 수영강변대로 516 (반여동),35.203889,129.119336
센텀파크,"부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)",35.178759,129.122541
해운대역,부산광역시 해운대구 구남로 9 (우동),35.163246,129.159547
부산재송DT,부산광역시 해운대구 해운대로 189 (재송동),35.181271,129.12405
해운대,부산광역시 해운대구 구남로 49 (중동) 101호,35.159965,129.162124
센텀로,부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점,35.1678356,129.13153920000002
센텀신세계B1,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC,35.1687027,129.1297466
해운대달맞이DT,부산광역시 해운대구 달맞이길 57 (중동) 1~3층,35.1615043,129.1710436
센텀그린타워,부산광역시 해운대구 센텀중앙로 78 (우동),35.174668,129.126697
부산송정비치,부산광역시 해운대구 송정해변로 36 (송정동),35.1807279,129.20227690000001
장산역,부산광역시 해운대구 해운대로 802 (좌동),35.16914054,129.1766584
하버타운,부산광역시 해운대구 해운대해변로 257 (우동),35.15967926,129.1595078
벡스코,"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)",35.16884711,129.1354444
베네시티,부산광역시 해운대구 해운대해변로 163 (우동),35.1582971,129.1501316
팔레드시즈,"부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호 (중동)",35.1601225,129.1665774
블루스퀘어,부산광역시 해운대구 좌동로 96 (좌동),35.17229566,129.1755924
센텀시티역,"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)",35.169925,129.132271
제니스스퀘어,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)",35.156657,129.144091
마린시티아이파크,부산광역시 해운대구 마린시티2로 38 (우동),35.1569194,129.1434995
해운대달맞이,부산광역시 해운대구 달맞이길 189 (중동),35.157925,129.182307
해운대이마트,부산광역시 해운대구 좌동순환로 511 (중동) 1층,35.166029,129.167397
센텀드림월드,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)",35.167027,129.132829
센텀KNN,부산광역시 해운대구 센텀서로 30 (우동),35.171765,129.128934
월드마크센텀,"부산광역시 해운대구 센텀동로 25, 1층 (우동)",35.17137,129.131112
해운대NC,부산광역시 해운대구 해운대로 813 (좌동),35.1705843,129.1770927
해운대좌동,부산광역시 해운대구 좌동순환로 178 (좌동),35.1775937,129.1755895
해운대 엑스더스카이,부산광역시 해운대구 달맞이길30 ,35.1599648,129.1697564
센텀신세계3F,부산광역시 해운대구 센텀남대로 35 (우동),35.16906348,129.12906568
해운대중동역,부산광역시 해운대구 좌동순환로 6 (중동),35.1671846,129.1678855
센텀몰1F,부산광역시 해운대구 센텀4로 15 (우동),35.16981023,129.12778297
그랜드조선 부산,부산광역시 해운대구 해운대해변로 292 (중동),35.1600338,129.1630512
울산번영로,울산광역시 남구 삼산로 182 (달동),35.537113,129.327221
울산대공원,울산광역시 남구 대공원입구로 4 (옥동),35.532330,129.293827
울산도산사거리DT,울산광역시 남구 대암로129번길 9-6 (야음동),35.531028,129.32974
울산시청사거리DT,울산광역시 남구 중앙로 180 (달동),35.537195,129.313617
울산남구청DT,울산광역시 남구 번영로 215 (신정동),35.5441545,129.32459960000006
울산중리사거리DT,울산광역시 남구 돋질로 310 (삼산동),35.543928,129.338651
울산옥동,울산광역시 남구 문수로 329 (옥동),35.5355131,129.28965070000004
울산센트럴,울산광역시 남구 삼산로 231 (달동),35.538827,129.332793
울산삼산타워,울산광역시 남구 삼산로 273 (삼산동) 삼산타워,35.539484,129.336761
울산삼산로,울산광역시 남구 삼산로 278 번길 8 (삼산동),35.5384838,129.3373025
울산대,울산광역시 남구 대학로84번길 5-3 (무거동),35.542467,129.260197
울산디자인거리,"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)",35.540501,129.33876
울산신복,울산광역시 남구 대학로 152 (무거동),35.547956,129.26287
울산삼산대로,"울산광역시 남구 삼산로 257, 1층 (달동)",35.539174,129.335097
울산신정DT,울산광역시 남구 문수로 435 (신정동),35.5336116,129.3011209
울산호계DT,울산광역시 북구 산업로 1464 (신천동),35.6379527,129.3452991
울산북구청DT,울산광역시 북구 산업로 1011 (연암동),35.583521,129.358882
울산진장,울산광역시 북구 진장17길 10 (진장동),35.562433,129.356469
울산정자비치DT,울산광역시 북구 동해안로 1601 (산하동),35.628685,129.440824
울산화봉,울산광역시 북구 화봉로 75 (화봉동),35.588615,129.367334
울산간절곶,울산광역시 울주군 서생면 대송리 25-18,35.3590048,129.3591978
울산MBC DT,울산광역시 중구 번영로 434 (복산동),35.561657,129.332358
울산성안,울산광역시 중구 성안12길 45 (성안동),35.577829,129.324413
울산성남삼거리,울산광역시 중구 젊음의2거리 33 (성남동),35.553215,129.320479
울산약사DT,울산광역시 중구 북부순환도로 754 (약사동),35.573151,129.337371
울산국가정원,울산광역시 중구 태화강국가정원길 205 (태화동),35.5501032,129.2973993
현대동구,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,35.52114999,129.4317341
울산테라스파크,울산광역시 동구 방어진순환도로 652 (일산동),35.499635,129.429599
울산대학교병원,울산광역시 동구 방어진순환도로 879 (서부동),35.521006,129.428655
현대동구5F,울산광역시 동구 방어진순환도로 899 (서부동),35.521660,129.431357
인천강화DT,인천광역시 강화군 강화읍 강화대로 343 ,37.7426,126.4916
경인교대입구역DT,인천광역시 계양구 계양대로 131 (작전동),37.5355197,126.7221530
인천계양,인천광역시 계양구 장제로 808 (계산동),37.5398491,126.7350019
인천작전,"인천광역시 계양구 계양대로 37, 1층 (작전동)",37.527064,126.721981
인천계산역DT,인천광역시 계양구 경명대로 1105 (계산동),37.543529,126.729828
계양BMW,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스,37.5322648,126.7564676
인천학익DT,인천광역시 미추홀구 매소홀로 368 (학익동),37.4403818,126.6627574
인천용현DT,인천광역시 미추홀구 아암대로 107 (용현동),37.4523373,126.6325809
주안역,"인천광역시 미추홀구 주안로 100 (주안동) 1층,2층",37.463837,126.68074
인하대,인천광역시 미추홀구 인하로 59 (용현동),37.451827,126.654969
제물포역DT,인천광역시 미추홀구 경인로 103 (숭의동),37.466522,126.654075
인천주안DT,인천광역시 미추홀구 인주대로 443 (주안동),37.4513564,126.6858992
인천도화DT,인천광역시 미추홀구 장고개로 28 (도화동),37.47055,126.66703
인하대역,인천광역시 미추홀구 독배로 309 (용현동),37.447795,126.649875
SSG랜더스필드2F,인천광역시 미추홀구 매소홀로 618 (문학동),37.436624,126.692362
SSG랜더스필드1F,인천광역시 미추홀구 매소홀로 618 (문학동),37.436624,126.692362
인천용일사거리DT,인천광역시 미추홀구 한나루로 525 (주안동),37.4536849988819,126.668272868558
송림트레이더스,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",37.48307,126.66043
인천갈산DT,인천광역시 부평구 장제로 371 (갈산동),37.5189106,126.7321159
인천삼산,인천광역시 부평구 길주로 643 (삼산동),37.507296,126.734181
부평사거리,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",37.493886,126.721952
부평시장역,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",37.496786,126.72307
부평,인천광역시 부평구 경원대로 1397 (부평동),37.49158659,126.7244861
동암역,"인천광역시 부평구 동암광장로 14, 1~2층 (십정동)",37.471537,126.702361
부평역,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",37.491434,126.722134
부평GM,인천광역시 부평구 부평대로 233 (청천동),37.512313,126.710236
인천테크노밸리,인천광역시 부평구 주부토로 236 (갈산동),37.51499031498426,126.72650053682771
인천성모병원,인천광역시 부평구 동수로 56 (부평동),37.4851159,126.7258465
인천스퀘어원,인천광역시 연수구 청능대로 210 (동춘동),37.406269,126.683786
인천동춘DT,인천광역시 연수구 앵고개로 171 (동춘동),37.41243,126.664447
인천송도,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",37.397041,126.651825
송도트리플R,인천광역시 연수구 송도과학로16번길 33-1 (송도동),37.380763,126.659213
인천송도DT,인천광역시 연수구 하모니로 136 (송도동),37.384821,126.644284
인천연수,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",37.415072,126.677781
송도캠퍼스타운역,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,37.387483,126.663494
송도커넬워크,인천광역시 연수구 아트센터대로 131 (송도동),37.399483,126.636786
송도센트럴파크,인천광역시 연수구 센트럴로 194 (송도동),37.39523,126.640539
연수이마트,인천광역시 연수구 경원대로 184 (동춘동),37.404386,126.681528
송도캐슬파크,인천광역시 연수구 인천타워대로132번길 9 (송도동),37.384756,126.640892
송도현대아울렛,인천광역시 연수구 송도국제대로 123 (송도동),37.381314,126.657929
송도컨벤시아대로DT,인천광역시 연수구 벤처로 10 (송도동),37.382706,126.636996
검단사거리역,인천광역시 서구 완정로 172 (마전동),37.6025256,126.6574188
인천청라센트럴,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",37.5343559,126.6492859
인천청라한신,인천광역시 서구 청라커낼로260번길 27 (청라동),37.532212,126.647401
인천당하DT,인천광역시 서구 원당대로 668 (당하동),37.593418,126.675556
인천청라타워돔,인천광역시 서구 중봉대로 612번길 10-17,37.533884,126.652098
인천서구청DT,인천광역시 서구 서곶로 277 (심곡동),37.5424157,126.67636
인천청라,인천광역시 서구 중봉대로 586번길 19,37.531852,126.652141
인천공촌DT,인천광역시 서구 경명대로694번길 2 (공촌동),37.55164,126.68534
인천청라DT,인천광역시 서구 국제대로 237 (청라동),37.541371,126.647081
부평삼거리역DT,인천광역시 남동구 경인로 750 (간석동),37.476788,126.710148
인천구월아시아드,인천광역시 남동구 인하로 556 (구월동),37.442715,126.708511
인천터미널사거리,인천광역시 남동구 예술로 126 (구월동),37.445260,126.700865
인천서창,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",37.424128,126.749997
인천간석DT,인천광역시 남동구 경원대로 974 (간석동),37.469719,126.690745
인천예술회관역,인천광역시 남동구 예술로 174 (구월동) 흥국생명,37.449472,126.701438
구월로데오,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",37.44420071,126.7021764
구월길병원,"인천광역시 남동구 남동대로 773, , 14 삼성화재 인천사옥 (구월동)",37.45167435,126.7074902
인천구월,"인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부",37.4462001,126.70099720000007
인천논현,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",37.39952,126.72492
간석중앙공원DT,인천광역시 남동구 경인로 563 (간석동),37.463301,126.700723
영종하늘도시,인천광역시 중구 하늘중앙로195번길 15 (중산동),37.489420,126.561460
인천공항T2출국,인천광역시 중구 공항로 272 (운서동),37.4691084,126.4346961
인천공항T2에어,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 3층 탑승지역 25-235,37.465769,126.433126
인천공항T2입국,인천광역시 중구 공항로 272 (운서동) 제2여객터미널 1층 환영홀지역 23-202,37.46783,126.4323
영종도운서역,인천광역시 중구 신도시남로142번길 17 (운서동),37.493991,126.492667
인천공항중앙,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,37.449611,126.450031
인천공항랜드,인천광역시 중구 공항로 272 (운서동) 인천공항,37.446784,126.452879
동해DT,강원도 동해시 중앙로 219 (천곡동),37.520193,129.114767
설악쏘라노,강원도 속초시 미시령로2983번길 111 (장사동),38.210590,128.528526
속초DT,강원도 속초시 동해대로 4114 (조양동),38.1898709,128.58441240000002
속초중앙로,강원도 속초시 중앙로 123 (금호동),38.202593,128.589453
속초교동DT,강원도 속초시 청대로 339 (교동),38.1966412,128.5718716
춘천구봉산R,강원도 춘천시 동면 순환대로 1154-63 ,37.888306,127.776182
춘천후평DT,강원도 춘천시 후석로 318 (후평동),37.879435,127.750579
춘천석사DT,강원도 춘천시 후석로 13 (석사동),37.856608,127.739326
춘천명동,강원도 춘천시 중앙로 57 (중앙로2가),37.87999215,127.7275212
춘천이마트,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층,37.86381381,127.71833
강원대,강원도 춘천시 서부대성로 243-1 (효자동),37.872749,127.745062
춘천퇴계DT,강원도 춘천시 안마산로 95 (퇴계동),37.855291,127.726209
춘천온의,강원도 춘천시 방송길 104 (온의동),37.867636,127.720852
비발디파크,강원도 홍천군 서면 한치골길 262 ,37.645094,127.682234
오션월드,강원도 홍천군 서면 한치골길 262 ,37.648815,127.686053
강릉송정DT,강원도 강릉시 경강로 2400 (송정동),37.771851,128.922839
강릉강문해변,강원도 강릉시 창해로350번길 3 (강문동),37.794712,128.918555
강릉교동광장,강원도 강릉시 교동광장로 114 (교동),37.764312,128.877061
강릉중앙로,강원도 강릉시 경강로 2096 (임당동),37.7544531,128.8962224
강릉안목항,강원도 강릉시 창해로14번길 40 (견소동),37.771376,128.948725
강릉율곡DT,강원도 강릉시 율곡로 2996 (교동),37.7698839,128.8922189
소노델피노,강원도 고성군 토성면 미시령옛길 1153,38.212094,128.493948
원주반곡DT,강원도 원주시 동부순환로 37 (반곡동),37.319904,127.97157
원주명륜DT,강원도 원주시 남원로 588 (명륜동),37.335971,127.949754
원주무실,강원도 원주시 능라동길 73 (무실동),37.332972,127.930448
원주혁신도시,강원도 원주시 혁신로 61 (반곡동),37.323157,127.980611
원주터미널,강원도 원주시 서원대로 178 (단계동),37.343887,127.9311
원주단구DT,강원도 원주시 서원대로 443 (단구동),37.328515,127.953443
김해구산DT,경상남도 김해시 김해대로 1918 (구산동),35.255678,128.866418
김해진영DT,경상남도 김해시 진영읍 여래로20번길 34-26 ,35.3058947,128.7313911
신세계김해R,경상남도 김해시 김해대로 2232 신세계백화점 1층,35.229471,128.872823
김해이마트,경상남도 김해시 김해대로 2232 김해이마트 1층,35.229471,128.872823
김해대로DT,경상남도 김해시 김해대로 2465 ,35.227992,128.896545
김해외동DT,경상남도 김해시 분성로 146 (외동),35.2293661,128.86279760000002
김해율하,경상남도 김해시 율하카페길 77 (관동동) 1층,35.176597,128.812782
김해삼계,경상남도 김해시 가야로 182 (삼계동),35.261527,128.871614
김해내동,경상남도 김해시 경원로 67 (내동),35.2371519,128.86752079999996
김해주촌DT,경상남도 김해시 주촌면 선천로 99 ,35.235378,128.84415
